valor_aluguel,quartos,banheiros,vagas,area,bairro,tipo
7919,1,1,1,95.0,Moema,apto
5024,2,2,0,20.0,Vila Mariana,kitnet
8993,3,1,1,116.0,Pinheiros,kitnet
7072,1,2,2,64.1,Pinheiros,apto
5263,1,1,2,71.6,Tatuapé,apto
5227,1,1,1,51.3,Pinheiros,apto
5565,1,2,2,59.9,Tatuapé,kitnet
8805,2,2,2,63.9,Moema,apto
5727,2,1,0,39.0,Moema,kitnet
7915,3,2,1,43.9,Itaim Bibi,casa
5596,3,2,2,83.7,Tatuapé,casa
7235,3,1,0,29.0,Itaim Bibi,kitnet
9243,3,1,1,68.8,Itaim Bibi,kitnet
6872,3,1,2,52.6,Pinheiros,apto
5530,2,2,0,40.8,Vila Mariana,apto
6907,3,1,2,99.4,Tatuapé,apto
4220,1,2,2,40.9,Butantã,kitnet
6908,3,2,1,37.4,Pinheiros,casa
4860,1,1,1,56.3,Pinheiros,apto
4451,2,1,1,44.6,Butantã,apto
4080,1,2,1,60.1,Butantã,casa
6865,2,2,1,63.1,Vila Mariana,kitnet
8132,3,1,1,64.7,Moema,casa
4181,1,2,1,57.5,Tatuapé,kitnet
5808,2,1,2,46.0,Vila Mariana,kitnet
5709,1,1,2,72.9,Vila Mariana,kitnet
7248,1,1,1,57.8,Moema,casa
4650,2,2,1,50.1,Tatuapé,kitnet
7396,2,2,0,89.6,Vila Mariana,kitnet
5863,1,2,0,57.6,Moema,casa
7607,2,2,1,81.8,Vila Mariana,casa
9266,3,1,0,84.5,Itaim Bibi,kitnet
8240,2,1,2,85.8,Pinheiros,casa
8292,3,2,0,73.8,Vila Mariana,apto
6534,3,1,0,60.0,Vila Mariana,kitnet
6152,2,2,0,58.7,Butantã,apto
6353,2,2,0,55.1,Butantã,kitnet
3502,3,1,1,20.0,Tatuapé,casa
6949,2,2,2,74.4,Pinheiros,casa
6950,2,2,2,64.9,Itaim Bibi,apto
7444,1,1,0,76.5,Moema,casa
3223,1,2,0,57.7,Butantã,kitnet
5375,1,1,1,73.3,Moema,apto
3096,2,1,0,32.4,Butantã,kitnet
6608,3,2,2,36.6,Itaim Bibi,kitnet
4318,1,2,0,20.0,Vila Mariana,kitnet
5652,1,1,1,57.3,Itaim Bibi,casa
3784,1,2,1,44.5,Vila Mariana,apto
6924,2,2,1,41.9,Moema,kitnet
5814,1,2,1,66.7,Vila Mariana,casa
5549,1,2,2,51.5,Itaim Bibi,casa
3769,1,1,1,31.3,Vila Mariana,kitnet
6067,1,2,1,110.9,Tatuapé,kitnet
4192,1,1,2,59.3,Tatuapé,apto
7387,3,1,2,38.3,Itaim Bibi,kitnet
6642,3,1,2,46.6,Butantã,casa
7613,2,1,0,56.5,Pinheiros,kitnet
4744,1,2,2,56.5,Butantã,casa
6024,1,2,2,86.0,Pinheiros,kitnet
4665,1,2,2,58.4,Tatuapé,kitnet
8669,2,1,2,97.1,Moema,kitnet
4998,2,2,1,51.4,Tatuapé,kitnet
7644,1,1,2,68.5,Itaim Bibi,casa
7483,2,1,1,80.4,Butantã,apto
6047,1,1,2,83.9,Moema,casa
5881,2,2,1,86.2,Butantã,casa
7970,3,1,2,54.6,Vila Mariana,kitnet
5479,1,2,2,59.9,Vila Mariana,casa
7232,2,2,2,20.0,Moema,casa
5387,2,2,0,56.1,Tatuapé,apto
9469,2,2,0,77.9,Itaim Bibi,casa
6415,2,1,2,58.3,Vila Mariana,apto
6323,3,2,0,94.0,Vila Mariana,apto
4409,2,2,0,52.3,Butantã,kitnet
8419,2,1,1,45.7,Moema,apto
3788,1,1,1,50.6,Vila Mariana,casa
5524,2,2,2,37.6,Butantã,casa
4762,1,1,1,72.4,Moema,apto
4292,2,2,0,65.8,Butantã,apto
5876,1,2,1,72.2,Butantã,kitnet
4580,1,2,1,51.7,Butantã,casa
4964,2,2,1,58.8,Tatuapé,apto
5449,2,1,1,20.0,Itaim Bibi,apto
5129,3,2,2,67.5,Butantã,casa
6514,1,2,2,62.0,Vila Mariana,kitnet
5813,3,1,0,38.0,Pinheiros,kitnet
3620,1,1,0,57.9,Vila Mariana,apto
5169,3,1,0,54.8,Tatuapé,kitnet
6824,3,1,0,95.3,Tatuapé,kitnet
6503,3,1,2,38.8,Pinheiros,apto
4492,1,1,1,66.6,Tatuapé,apto
6376,3,2,1,38.2,Vila Mariana,kitnet
3300,1,1,1,48.8,Tatuapé,casa
6109,3,1,2,65.5,Tatuapé,kitnet
5661,2,1,2,55.8,Tatuapé,apto
8324,2,2,1,59.9,Moema,apto
7932,2,1,1,66.7,Moema,apto
5764,1,1,1,50.1,Itaim Bibi,apto
8489,3,1,2,53.9,Itaim Bibi,apto
6874,3,1,0,58.0,Moema,kitnet
8345,3,2,2,67.2,Moema,casa
7680,3,2,1,64.5,Vila Mariana,kitnet
7788,3,2,2,72.9,Tatuapé,casa
5741,2,2,2,66.3,Pinheiros,apto
9693,3,1,2,69.4,Moema,casa
6036,1,2,0,53.5,Vila Mariana,apto
4818,3,1,0,38.6,Tatuapé,kitnet
4351,2,1,2,31.4,Butantã,kitnet
4510,2,2,0,26.6,Butantã,apto
7345,2,1,0,95.3,Moema,casa
3958,1,1,0,20.0,Pinheiros,casa
5836,2,2,1,83.9,Vila Mariana,apto
4114,2,1,0,43.6,Pinheiros,apto
9278,1,2,0,83.7,Itaim Bibi,kitnet
4650,3,1,1,20.0,Butantã,apto
4622,1,2,1,55.3,Tatuapé,casa
7448,3,1,1,89.1,Vila Mariana,apto
5666,1,1,2,74.3,Pinheiros,casa
4252,1,1,2,53.3,Butantã,apto
4207,1,2,0,21.1,Vila Mariana,casa
4949,1,1,2,33.6,Pinheiros,casa
5532,1,2,0,87.8,Vila Mariana,casa
6775,3,1,1,53.0,Vila Mariana,casa
6108,3,2,1,58.6,Tatuapé,apto
6284,2,2,2,65.7,Butantã,casa
5082,1,2,0,33.9,Vila Mariana,kitnet
8408,3,1,2,68.1,Itaim Bibi,casa
6313,2,2,1,51.6,Pinheiros,apto
8362,2,2,2,65.9,Pinheiros,kitnet
6598,3,2,2,48.4,Pinheiros,kitnet
5188,2,2,0,51.5,Tatuapé,kitnet
8581,3,2,2,72.8,Itaim Bibi,kitnet
6075,2,2,1,67.9,Pinheiros,kitnet
7727,3,1,1,60.6,Pinheiros,casa
6623,3,2,1,78.0,Butantã,apto
5967,3,2,0,55.9,Pinheiros,casa
6882,1,1,0,61.1,Pinheiros,apto
3324,1,2,2,50.4,Tatuapé,kitnet
5505,2,2,0,79.1,Tatuapé,casa
4563,2,1,1,65.8,Vila Mariana,kitnet
8382,3,2,2,48.9,Moema,casa
5294,1,2,0,30.2,Itaim Bibi,casa
9118,3,1,1,82.1,Moema,kitnet
8040,3,2,2,45.1,Moema,casa
8424,3,1,2,61.4,Pinheiros,casa
8568,3,1,0,107.1,Moema,casa
7597,3,2,1,76.0,Itaim Bibi,kitnet
6157,2,2,0,92.2,Tatuapé,kitnet
4975,2,2,1,49.2,Butantã,apto
5587,2,2,0,81.4,Pinheiros,casa
6472,3,1,2,60.5,Pinheiros,casa
3930,1,2,0,67.3,Tatuapé,casa
8657,2,1,2,100.4,Vila Mariana,apto
5299,2,1,1,54.4,Tatuapé,kitnet
5133,2,1,2,60.4,Butantã,kitnet
7035,2,2,0,41.9,Moema,apto
4602,3,2,0,77.8,Tatuapé,apto
5812,1,1,1,48.8,Itaim Bibi,casa
8634,3,2,2,80.5,Pinheiros,apto
5642,3,2,2,27.0,Butantã,kitnet
7198,3,2,2,71.0,Vila Mariana,kitnet
7983,3,2,1,47.1,Itaim Bibi,kitnet
5909,2,1,2,74.6,Tatuapé,casa
5584,1,1,1,59.7,Pinheiros,kitnet
8368,2,2,2,49.3,Itaim Bibi,apto
5923,1,2,2,52.3,Vila Mariana,apto
4799,1,2,2,43.0,Tatuapé,apto
7674,3,1,1,76.8,Butantã,kitnet
5533,2,2,1,39.0,Butantã,casa
6333,2,1,1,54.7,Butantã,apto
7770,3,1,2,66.9,Moema,apto
4194,1,1,2,92.3,Tatuapé,casa
6782,3,1,2,59.8,Vila Mariana,apto
5074,2,1,2,55.1,Butantã,casa
9132,2,2,2,65.5,Moema,casa
5496,2,1,2,20.0,Itaim Bibi,apto
6618,2,1,2,36.0,Moema,apto
7699,2,1,2,52.5,Itaim Bibi,casa
5652,2,2,0,45.7,Vila Mariana,casa
6202,1,2,2,28.0,Itaim Bibi,apto
6802,1,2,1,77.2,Pinheiros,casa
8019,2,2,2,65.2,Pinheiros,casa
7713,1,1,1,62.8,Moema,apto
6710,2,1,1,46.1,Moema,casa
7695,3,1,2,61.6,Itaim Bibi,apto
7936,1,1,1,70.3,Moema,apto
5279,1,2,2,54.7,Pinheiros,apto
6599,1,1,0,68.9,Vila Mariana,apto
9098,3,2,2,44.1,Moema,apto
6850,3,1,1,61.9,Tatuapé,kitnet
5734,1,1,2,82.8,Tatuapé,apto
5049,2,2,0,84.6,Vila Mariana,kitnet
5565,3,1,1,86.6,Tatuapé,kitnet
6417,3,2,1,65.7,Tatuapé,kitnet
6878,2,2,0,60.6,Itaim Bibi,kitnet
4079,1,2,1,51.0,Tatuapé,apto
7406,3,1,1,23.9,Itaim Bibi,casa
6357,3,2,2,33.1,Vila Mariana,kitnet
6924,2,2,2,56.6,Itaim Bibi,casa
6244,1,1,1,57.8,Pinheiros,apto
8659,3,2,1,88.2,Pinheiros,casa
5090,1,2,0,86.3,Butantã,kitnet
8257,3,1,2,46.3,Moema,kitnet
6867,3,2,2,76.4,Tatuapé,casa
6379,2,2,2,50.5,Tatuapé,apto
7831,2,1,1,73.7,Itaim Bibi,apto
7143,1,2,1,76.1,Vila Mariana,apto
6546,3,2,2,84.8,Vila Mariana,casa
5972,1,1,2,50.1,Pinheiros,apto
4390,1,1,0,80.3,Butantã,casa
5189,3,2,1,22.5,Vila Mariana,apto
7305,3,1,1,85.9,Tatuapé,apto
8196,2,2,1,59.5,Moema,apto
5093,2,2,1,59.9,Pinheiros,apto
6572,2,2,0,20.0,Moema,kitnet
5842,1,1,1,52.2,Pinheiros,kitnet
5835,2,1,0,87.1,Vila Mariana,kitnet
5776,3,1,0,51.5,Pinheiros,casa
6556,2,2,0,74.3,Itaim Bibi,apto
5351,3,1,1,60.7,Tatuapé,kitnet
6296,3,1,1,81.3,Butantã,casa
8552,3,1,1,63.8,Moema,kitnet
6356,3,2,0,41.4,Vila Mariana,casa
5486,3,2,2,61.1,Tatuapé,casa
7352,3,2,1,92.0,Butantã,casa
5695,3,1,1,70.0,Tatuapé,apto
6182,3,1,1,57.7,Pinheiros,casa
6682,3,1,1,105.1,Vila Mariana,kitnet
6995,3,1,1,83.2,Butantã,apto
6747,3,1,2,76.3,Tatuapé,apto
6436,2,2,2,66.3,Butantã,kitnet
5756,3,1,2,74.6,Tatuapé,casa
7595,3,1,1,75.3,Pinheiros,kitnet
3200,2,2,1,20.0,Butantã,casa
6148,1,2,0,67.9,Itaim Bibi,casa
7931,3,1,1,56.8,Itaim Bibi,kitnet
5710,2,2,2,50.0,Butantã,casa
4180,2,1,0,56.1,Vila Mariana,apto
4720,3,2,2,28.9,Butantã,casa
4125,1,1,2,23.9,Vila Mariana,apto
6615,2,1,1,84.9,Butantã,casa
5227,1,2,1,69.2,Vila Mariana,kitnet
3412,1,1,2,20.0,Tatuapé,apto
7550,3,1,0,48.5,Itaim Bibi,kitnet
6329,2,1,0,77.6,Pinheiros,casa
5746,1,2,0,54.4,Pinheiros,apto
5471,2,2,2,84.9,Butantã,apto
5705,1,1,1,81.0,Pinheiros,kitnet
6033,3,2,0,32.9,Tatuapé,kitnet
5218,1,1,0,57.1,Butantã,kitnet
5705,2,2,1,51.0,Tatuapé,casa
7147,2,1,1,32.2,Moema,casa
3767,1,1,0,30.9,Moema,casa
4057,3,1,0,43.9,Tatuapé,casa
4567,2,1,2,47.2,Tatuapé,apto
7302,2,1,2,65.7,Tatuapé,apto
6376,2,1,0,80.9,Pinheiros,kitnet
6504,3,1,1,70.3,Tatuapé,casa
7453,1,2,0,75.0,Itaim Bibi,apto
8125,3,1,1,54.7,Itaim Bibi,kitnet
6343,2,1,0,72.1,Pinheiros,apto
6251,1,2,2,57.0,Itaim Bibi,casa
5174,2,1,2,51.2,Itaim Bibi,apto
9464,3,2,2,97.9,Vila Mariana,casa
8080,2,2,1,67.7,Moema,kitnet
8276,3,2,0,54.7,Itaim Bibi,kitnet
4352,2,1,0,31.3,Tatuapé,apto
6560,3,2,2,38.9,Tatuapé,apto
6010,3,2,2,41.5,Vila Mariana,kitnet
6335,3,2,2,77.8,Butantã,kitnet
5272,2,1,0,84.2,Butantã,apto
8641,3,1,1,92.8,Pinheiros,apto
4264,1,1,2,28.2,Itaim Bibi,casa
6382,3,2,0,32.7,Pinheiros,apto
7384,3,1,0,31.3,Moema,apto
5986,1,2,0,85.8,Butantã,kitnet
6417,2,1,0,68.3,Vila Mariana,casa
8999,3,1,2,61.6,Moema,apto
3240,1,2,0,64.6,Vila Mariana,casa
9357,3,2,0,58.9,Itaim Bibi,casa
7492,3,2,0,37.6,Moema,casa
7676,3,2,2,70.3,Tatuapé,kitnet
3749,1,2,1,56.3,Butantã,apto
4177,3,2,2,36.0,Tatuapé,casa
9474,3,1,0,71.5,Itaim Bibi,kitnet
5003,1,2,1,51.5,Pinheiros,casa
7188,3,2,2,64.5,Vila Mariana,kitnet
6147,2,2,2,57.5,Butantã,casa
7353,3,2,1,77.8,Butantã,casa
5295,1,2,0,64.4,Tatuapé,kitnet
7148,3,1,0,42.3,Moema,casa
5650,2,2,1,66.4,Vila Mariana,kitnet
5578,1,2,1,67.1,Butantã,kitnet
7885,2,1,0,70.2,Itaim Bibi,kitnet
5869,3,2,0,80.7,Vila Mariana,apto
6765,3,2,1,47.7,Tatuapé,casa
7993,3,2,1,25.5,Moema,casa
4221,2,1,0,57.6,Butantã,apto
6100,1,2,0,54.5,Pinheiros,apto
7277,2,2,0,89.0,Vila Mariana,kitnet
6877,3,1,1,56.9,Pinheiros,apto
7426,1,2,0,72.2,Itaim Bibi,apto
3074,1,1,1,24.8,Tatuapé,kitnet
5460,1,2,2,53.0,Butantã,apto
6840,2,2,2,43.1,Tatuapé,kitnet
6712,1,2,2,109.5,Pinheiros,casa
5549,3,2,2,46.7,Moema,kitnet
5611,1,1,2,61.5,Pinheiros,casa
6589,1,1,2,62.5,Itaim Bibi,kitnet
5444,1,2,0,28.2,Itaim Bibi,kitnet
4743,3,1,1,49.5,Butantã,apto
9441,3,2,2,68.1,Moema,kitnet
4446,1,1,2,61.7,Vila Mariana,kitnet
5861,2,2,1,20.0,Pinheiros,apto
8071,3,2,0,48.7,Moema,apto
8366,3,1,0,80.4,Moema,apto
7343,1,1,1,71.8,Itaim Bibi,apto
6851,3,2,1,40.3,Pinheiros,kitnet
6791,3,1,0,85.6,Vila Mariana,casa
5962,2,2,2,59.1,Tatuapé,apto
8536,2,1,1,91.8,Moema,casa
8114,3,2,1,60.1,Pinheiros,apto
3930,3,2,2,20.0,Butantã,kitnet
7663,2,1,1,77.0,Itaim Bibi,apto
4482,3,1,1,51.1,Tatuapé,kitnet
6423,2,1,2,52.5,Vila Mariana,casa
5910,3,2,1,30.9,Butantã,apto
6754,1,2,1,92.4,Pinheiros,kitnet
7304,3,2,1,49.6,Moema,casa
9423,2,2,2,91.5,Itaim Bibi,kitnet
4835,2,2,0,51.4,Butantã,casa
5485,1,1,0,41.4,Vila Mariana,kitnet
7410,2,1,2,86.4,Tatuapé,casa
6357,1,2,1,58.5,Vila Mariana,apto
7248,3,2,0,58.7,Pinheiros,apto
8891,3,2,1,34.4,Moema,casa
5118,2,2,0,50.8,Butantã,casa
7874,3,1,1,68.6,Itaim Bibi,kitnet
6580,3,2,0,34.0,Moema,casa
4714,1,2,1,49.2,Vila Mariana,kitnet
5643,1,1,2,51.6,Pinheiros,apto
5310,1,1,0,61.3,Vila Mariana,casa
6056,1,2,2,89.6,Pinheiros,kitnet
5061,2,1,0,54.0,Vila Mariana,apto
7056,2,1,1,46.2,Itaim Bibi,apto
8763,2,1,2,114.9,Pinheiros,kitnet
6019,1,2,2,51.3,Pinheiros,casa
5381,3,1,0,56.2,Tatuapé,kitnet
5094,3,1,0,52.8,Vila Mariana,casa
6505,2,1,2,54.5,Moema,kitnet
5898,1,1,2,61.6,Pinheiros,kitnet
6861,2,1,1,78.4,Vila Mariana,kitnet
8327,3,2,0,68.1,Moema,apto
7967,3,1,1,81.5,Itaim Bibi,casa
6837,1,1,1,80.9,Moema,apto
7335,3,2,1,64.2,Tatuapé,apto
6361,3,2,0,67.5,Tatuapé,apto
6535,2,2,0,82.2,Vila Mariana,casa
5113,2,2,2,37.8,Vila Mariana,casa
7728,2,1,0,110.0,Moema,kitnet
5598,1,1,2,49.7,Pinheiros,apto
7310,2,1,1,53.0,Itaim Bibi,casa
3925,1,1,1,35.8,Tatuapé,kitnet
5501,1,2,2,36.4,Vila Mariana,kitnet
7088,2,1,0,79.5,Moema,apto
7553,2,2,2,105.4,Vila Mariana,kitnet
6997,3,2,0,48.7,Tatuapé,apto
7463,2,2,1,66.9,Itaim Bibi,casa
6499,3,2,1,64.4,Pinheiros,casa
7489,3,2,1,80.0,Moema,kitnet
7049,2,1,0,104.4,Pinheiros,kitnet
5396,2,2,0,55.2,Vila Mariana,kitnet
8999,2,2,1,70.6,Moema,casa
6771,1,1,1,72.6,Moema,kitnet
6476,1,2,1,59.6,Vila Mariana,apto
6236,2,2,1,38.1,Moema,casa
5827,1,1,2,44.0,Itaim Bibi,apto
8762,2,2,2,83.0,Itaim Bibi,kitnet
6437,1,1,0,85.0,Pinheiros,kitnet
6132,1,1,1,55.8,Moema,kitnet
5891,2,2,1,65.2,Butantã,kitnet
6489,2,2,1,83.9,Tatuapé,apto
4741,3,1,2,25.9,Vila Mariana,kitnet
5059,3,1,1,51.1,Tatuapé,casa
7796,3,1,1,100.4,Pinheiros,kitnet
5503,1,2,0,66.0,Pinheiros,kitnet
4548,2,1,1,37.4,Tatuapé,casa
4267,1,2,1,62.3,Tatuapé,apto
5609,1,1,1,80.4,Itaim Bibi,casa
5711,1,2,2,20.0,Moema,casa
4054,2,1,0,63.5,Butantã,kitnet
6274,1,1,0,52.6,Moema,casa
6959,2,1,1,27.2,Itaim Bibi,casa
4009,1,2,0,61.6,Pinheiros,casa
6299,2,2,2,57.3,Pinheiros,apto
7868,2,1,2,59.5,Itaim Bibi,apto
3064,1,1,1,53.0,Butantã,apto
4813,1,2,1,39.6,Butantã,casa
6267,3,1,0,30.9,Vila Mariana,casa
6456,3,1,1,46.2,Pinheiros,kitnet
4596,1,1,2,77.2,Butantã,kitnet
4591,3,2,2,64.7,Tatuapé,apto
6110,1,1,2,58.6,Vila Mariana,apto
8978,3,1,1,39.2,Itaim Bibi,casa
5612,1,1,1,52.5,Butantã,kitnet
6286,2,2,0,74.7,Vila Mariana,apto
6729,1,2,2,70.1,Itaim Bibi,apto
7684,1,2,2,50.5,Itaim Bibi,apto
3599,2,1,1,20.0,Tatuapé,casa
4478,1,1,2,46.5,Tatuapé,kitnet
5553,2,1,0,50.3,Vila Mariana,kitnet
4030,1,2,0,41.9,Butantã,casa
4975,1,1,1,51.7,Butantã,apto
7242,3,2,0,76.3,Butantã,casa
7259,3,1,0,59.3,Itaim Bibi,casa
7155,3,1,2,79.8,Pinheiros,apto
3496,1,1,1,29.8,Moema,kitnet
7040,2,2,1,53.9,Moema,kitnet
3062,1,2,2,21.2,Butantã,apto
4679,1,2,1,51.5,Tatuapé,apto
4004,2,1,1,39.1,Tatuapé,apto
7287,2,2,1,85.6,Pinheiros,kitnet
8595,2,2,1,68.2,Itaim Bibi,casa
7627,1,1,2,80.3,Moema,apto
7049,3,2,1,51.4,Pinheiros,apto
6937,3,2,1,39.6,Butantã,apto
5160,1,1,1,39.0,Vila Mariana,casa
5127,1,1,0,65.3,Pinheiros,kitnet
6789,2,1,0,96.2,Pinheiros,apto
8078,2,2,0,68.2,Moema,apto
6637,3,1,0,52.5,Pinheiros,casa
4090,2,1,1,56.2,Butantã,kitnet
5597,1,2,2,59.4,Tatuapé,casa
7722,1,1,2,100.5,Vila Mariana,apto
7585,1,1,2,84.7,Pinheiros,apto
8490,2,1,1,65.2,Moema,kitnet
7421,1,2,0,62.2,Pinheiros,kitnet
7364,3,1,1,66.0,Butantã,kitnet
7469,3,1,2,69.9,Vila Mariana,casa
6685,1,2,2,51.7,Moema,kitnet
5330,3,1,2,43.1,Pinheiros,casa
7328,2,2,1,80.6,Pinheiros,apto
5628,1,1,1,60.4,Vila Mariana,casa
7304,2,2,1,79.0,Pinheiros,kitnet
6877,2,2,0,92.9,Itaim Bibi,casa
4583,1,2,0,70.4,Butantã,kitnet
6231,3,1,0,67.2,Butantã,kitnet
6599,1,1,2,124.0,Vila Mariana,apto
6957,1,2,0,64.1,Itaim Bibi,apto
4191,1,1,2,38.2,Tatuapé,apto
6326,1,1,1,54.4,Pinheiros,kitnet
8601,1,2,2,91.0,Pinheiros,kitnet
3921,2,2,0,34.1,Tatuapé,apto
6896,2,2,0,45.0,Moema,apto
6536,1,2,0,82.1,Pinheiros,casa
6557,3,2,1,54.6,Butantã,casa
8364,3,1,1,57.8,Itaim Bibi,kitnet
7084,3,1,0,81.5,Tatuapé,kitnet
3505,2,2,2,45.7,Butantã,apto
5953,3,2,2,30.6,Butantã,apto
4357,2,1,0,32.2,Butantã,casa
5761,2,1,0,71.6,Vila Mariana,casa
3044,1,1,2,65.2,Butantã,kitnet
5536,3,2,1,46.1,Tatuapé,casa
6036,1,2,2,36.8,Itaim Bibi,casa
6580,2,1,2,54.6,Butantã,apto
8270,3,1,2,82.3,Pinheiros,apto
5362,1,2,0,43.3,Moema,kitnet
4260,2,1,1,46.7,Pinheiros,kitnet
4958,1,1,1,36.2,Vila Mariana,apto
7736,2,1,2,52.7,Moema,kitnet
5230,2,2,0,66.8,Butantã,casa
6252,1,2,0,102.3,Butantã,casa
7652,3,1,1,64.4,Moema,kitnet
7022,2,1,2,58.9,Vila Mariana,kitnet
6912,2,2,2,77.3,Tatuapé,apto
5307,3,2,1,73.9,Butantã,apto
8606,2,1,0,106.0,Vila Mariana,kitnet
8031,3,2,2,59.5,Vila Mariana,apto
6132,2,1,0,64.7,Itaim Bibi,kitnet
3975,1,1,0,71.0,Vila Mariana,casa
5974,1,2,1,66.9,Vila Mariana,casa
7001,3,1,1,90.5,Pinheiros,apto
7193,3,1,1,48.2,Moema,kitnet
8932,3,2,2,75.7,Moema,kitnet
3926,1,1,0,63.3,Tatuapé,casa
8391,3,1,2,79.7,Vila Mariana,kitnet
8739,2,2,0,55.7,Itaim Bibi,kitnet
7107,3,1,0,53.0,Itaim Bibi,kitnet
7435,3,2,0,74.6,Moema,kitnet
6426,1,2,2,67.2,Vila Mariana,kitnet
7113,3,2,2,43.6,Tatuapé,kitnet
8485,2,2,2,86.9,Itaim Bibi,kitnet
8620,3,1,0,74.7,Moema,casa
6586,3,2,2,58.5,Vila Mariana,kitnet
3636,1,1,0,50.6,Tatuapé,apto
7089,3,1,1,67.3,Moema,casa
7105,1,1,2,73.2,Moema,casa
5450,1,2,0,28.1,Moema,kitnet
6012,1,2,0,67.5,Vila Mariana,apto
8514,1,2,0,73.1,Itaim Bibi,casa
6989,3,2,2,20.0,Moema,apto
4918,1,1,1,63.9,Moema,kitnet
5255,2,2,0,73.9,Tatuapé,kitnet
8088,2,2,1,71.6,Moema,apto
7943,3,1,2,76.0,Pinheiros,kitnet
4478,2,1,0,53.4,Butantã,casa
6866,2,1,1,39.2,Pinheiros,kitnet
4729,3,2,0,24.0,Tatuapé,kitnet
6171,2,1,0,81.8,Vila Mariana,apto
6800,3,2,1,74.1,Vila Mariana,apto
6704,3,2,1,83.4,Pinheiros,casa
5628,3,1,1,45.5,Butantã,apto
6779,1,1,0,76.1,Moema,apto
4651,1,1,1,29.9,Moema,kitnet
6743,2,1,1,42.6,Itaim Bibi,kitnet
6261,2,1,1,62.5,Pinheiros,casa
4498,1,2,1,73.3,Tatuapé,apto
7173,2,1,0,93.6,Moema,apto
4480,1,2,0,55.2,Tatuapé,kitnet
5600,1,2,2,42.7,Pinheiros,apto
5177,3,2,1,41.7,Butantã,apto
4498,1,2,1,46.2,Vila Mariana,casa
9529,3,1,2,104.4,Itaim Bibi,casa
8594,2,2,0,75.1,Itaim Bibi,casa
9333,3,2,2,82.3,Moema,casa
5267,1,1,1,55.2,Pinheiros,kitnet
7146,3,1,2,60.0,Vila Mariana,casa
9211,2,2,1,74.0,Itaim Bibi,kitnet
6289,3,2,1,49.9,Butantã,casa
4433,1,1,1,54.2,Butantã,casa
6806,3,2,0,46.5,Vila Mariana,casa
3805,1,1,1,51.1,Tatuapé,kitnet
7177,2,2,2,61.0,Pinheiros,kitnet
6116,1,2,1,43.6,Itaim Bibi,apto
6431,3,1,0,65.7,Moema,kitnet
8445,2,2,2,65.7,Itaim Bibi,kitnet
7870,3,1,0,56.4,Itaim Bibi,kitnet
4473,2,2,0,43.5,Butantã,apto
7392,1,2,0,62.1,Moema,kitnet
6320,2,2,0,49.9,Moema,apto
3211,2,1,0,60.9,Tatuapé,apto
5401,1,1,0,82.0,Pinheiros,kitnet
5715,3,2,2,34.9,Pinheiros,apto
7575,3,2,1,103.5,Tatuapé,kitnet
6355,2,1,0,58.5,Itaim Bibi,casa
6335,2,2,1,68.2,Tatuapé,apto
9019,3,2,2,44.9,Itaim Bibi,apto
7245,3,2,2,82.8,Vila Mariana,kitnet
5378,1,1,0,57.5,Moema,kitnet
4791,2,1,0,52.1,Tatuapé,casa
8539,3,1,2,48.5,Moema,kitnet
5229,3,1,1,54.6,Pinheiros,apto
7076,2,1,2,68.4,Pinheiros,casa
3846,3,1,0,63.5,Butantã,apto
4137,2,1,0,59.2,Tatuapé,casa
6348,2,1,1,45.8,Vila Mariana,apto
7946,2,2,0,44.6,Vila Mariana,casa
6832,3,1,2,50.8,Pinheiros,casa
5378,3,1,2,69.2,Butantã,casa
5687,1,2,0,73.2,Pinheiros,casa
7531,1,2,1,75.9,Itaim Bibi,casa
5763,2,2,1,60.0,Vila Mariana,casa
7290,3,1,1,67.7,Moema,apto
5457,2,1,1,56.6,Vila Mariana,apto
6971,2,2,1,25.2,Itaim Bibi,casa
6035,1,2,2,55.7,Pinheiros,kitnet
5170,1,1,0,52.5,Moema,kitnet
5541,3,2,0,39.2,Vila Mariana,casa
5928,2,2,2,48.7,Vila Mariana,kitnet
6582,3,2,2,62.7,Vila Mariana,kitnet
3554,1,2,1,37.3,Butantã,casa
7188,1,2,2,45.8,Moema,apto
8244,3,1,0,91.0,Moema,casa
6136,3,2,2,27.9,Moema,casa
7210,3,2,2,56.3,Butantã,apto
5734,1,1,0,36.7,Moema,kitnet
5943,3,1,0,45.0,Moema,kitnet
5489,2,1,1,56.0,Vila Mariana,apto
5674,3,1,2,40.2,Vila Mariana,casa
7986,3,2,0,71.5,Pinheiros,apto
5413,2,1,1,87.0,Tatuapé,apto
6747,1,2,2,76.8,Pinheiros,apto
7163,3,2,0,80.5,Vila Mariana,casa
4288,2,2,1,32.4,Vila Mariana,apto
6978,2,2,0,55.1,Vila Mariana,apto
8210,2,2,0,69.3,Itaim Bibi,casa
5925,3,2,1,77.4,Tatuapé,casa
5306,1,1,0,95.1,Butantã,apto
9321,3,2,0,81.4,Moema,casa
5982,2,1,2,77.9,Butantã,apto
8126,1,1,0,112.7,Pinheiros,kitnet
7292,1,2,2,61.9,Tatuapé,casa
6726,2,1,0,54.2,Itaim Bibi,kitnet
5240,3,1,1,63.5,Tatuapé,apto
4459,2,2,2,41.7,Butantã,kitnet
3870,1,2,1,61.4,Vila Mariana,casa
6662,2,2,1,25.5,Pinheiros,apto
